,stays_in_week_nights,stays_in_weekend_nights,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adr,is_canceled
15790,3.0,0.0,2017.0,6.0,21.0,70.84098677650903,0.0
15791,2.0,0.0,2017.0,6.0,21.0,117.1483574722236,0.0
15792,2.0,0.0,2017.0,6.0,21.0,117.1483574722236,0.0
15793,2.0,0.0,2017.0,6.0,21.0,72.71514100371485,0.0
15794,2.0,0.0,2017.0,6.0,21.0,114.02996178637255,0.0
15795,5.0,2.0,2017.0,6.0,21.0,122.61157007274225,0.0
15796,5.0,2.0,2017.0,6.0,21.0,53.58907226606558,0.0
15797,5.0,2.0,2017.0,6.0,21.0,123.83733521817803,0.0
15798,4.0,2.0,2017.0,6.0,21.0,37.46616480814436,0.0
15799,5.0,2.0,2017.0,6.0,21.0,28.308219722667022,0.0
15800,1.0,0.0,2017.0,6.0,21.0,67.84883491586976,0.0
15801,2.0,0.0,2017.0,6.0,21.0,76.20080303618394,0.0
15802,5.0,2.0,2017.0,6.0,21.0,89.02173534548832,0.0
15803,10.0,4.0,2017.0,6.0,21.0,39.30414299218253,0.0
15804,3.0,0.0,2017.0,6.0,21.0,66.87492103134215,0.0
15805,3.0,0.0,2017.0,6.0,21.0,113.22283567916762,0.0
15806,3.0,0.0,2017.0,6.0,21.0,66.6094539777027,0.0
15807,3.0,0.0,2017.0,6.0,21.0,132.7689244411201,0.0
15808,10.0,4.0,2017.0,6.0,21.0,41.88831153620803,0.0
15809,3.0,0.0,2017.0,6.0,21.0,70.01766948638694,0.0
15810,3.0,0.0,2017.0,6.0,21.0,78.78410911285792,0.0
15811,4.0,0.0,2017.0,6.0,21.0,49.25724843655857,0.0
15812,4.0,0.0,2017.0,6.0,21.0,96.77291303127414,0.0
15813,4.0,0.0,2017.0,6.0,21.0,127.9003279403708,1.0
15814,4.0,0.0,2017.0,6.0,21.0,41.44687169742227,0.0
15815,4.0,0.0,2017.0,6.0,21.0,48.34821194576163,0.0
15816,9.0,3.0,2017.0,6.0,21.0,66.31938420782103,0.0
15817,9.0,4.0,2017.0,6.0,21.0,35.6408476033729,0.0
15818,4.0,1.0,2017.0,6.0,21.0,44.537689747296845,0.0
15819,4.0,1.0,2017.0,6.0,21.0,45.88811606639129,0.0
15820,4.0,1.0,2017.0,6.0,21.0,44.11308192363899,0.0
15821,4.0,1.0,2017.0,6.0,21.0,181.51102152393617,0.0
15822,4.0,1.0,2017.0,6.0,21.0,106.06505386565497,0.0
15823,14.0,5.0,2017.0,6.0,21.0,9.73006114030869,0.0
15824,10.0,4.0,2017.0,6.0,21.0,70.95030871806262,0.0
15825,10.0,4.0,2017.0,6.0,21.0,60.33381281378297,0.0
15826,10.0,4.0,2017.0,6.0,21.0,92.82432754594146,0.0
15827,4.0,1.0,2017.0,6.0,21.0,144.00129993505072,0.0
15828,1.0,0.0,2017.0,6.0,21.0,89.76394378957677,0.0
15829,1.0,0.0,2017.0,6.0,21.0,96.68694764183412,0.0
15830,4.0,1.0,2017.0,6.0,21.0,150.40650723843333,0.0
15831,3.0,0.0,2017.0,6.0,21.0,77.65830022758684,0.0
15832,3.0,0.0,2017.0,6.0,21.0,130.24488740398618,0.0
15833,4.0,0.0,2017.0,6.0,21.0,74.92927525971587,0.0
15834,4.0,0.0,2017.0,6.0,21.0,114.64598436449204,0.0
15835,4.0,0.0,2017.0,6.0,21.0,64.51056161046331,0.0
15836,4.0,0.0,2017.0,6.0,21.0,111.61893220499141,0.0
15837,4.0,0.0,2017.0,6.0,21.0,157.6570206416635,0.0
15838,4.0,0.0,2017.0,6.0,21.0,65.04921660757128,0.0
15839,4.0,0.0,2017.0,6.0,21.0,128.1915120312843,0.0
15840,1.0,0.0,2017.0,6.0,21.0,89.43509145507713,0.0
15841,4.0,0.0,2017.0,6.0,21.0,73.91486956183559,0.0
15842,4.0,0.0,2017.0,6.0,21.0,73.91486956183559,0.0
15843,10.0,4.0,2017.0,6.0,21.0,29.51634927070033,0.0
15844,7.0,2.0,2017.0,6.0,21.0,19.4882886752543,0.0
15845,7.0,2.0,2017.0,6.0,21.0,12.865739834916884,0.0
15846,5.0,2.0,2017.0,6.0,21.0,55.46213274027732,0.0
15847,8.0,2.0,2017.0,6.0,21.0,47.82669206999169,0.0
15848,4.0,1.0,2017.0,6.0,21.0,144.00129993505072,0.0
15849,2.0,0.0,2017.0,6.0,21.0,116.11071796474057,0.0
15850,1.0,0.0,2017.0,6.0,21.0,93.01732669790485,0.0
15851,2.0,0.0,2017.0,6.0,21.0,108.42888567553399,0.0
15852,5.0,2.0,2017.0,6.0,21.0,48.22821907281464,0.0
15853,4.0,2.0,2017.0,6.0,21.0,51.758453771730835,0.0
15854,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15855,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15856,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15857,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15858,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15859,2.0,0.0,2017.0,6.0,21.0,89.62495686719876,0.0
15860,4.0,0.0,2017.0,6.0,21.0,95.98413452764045,1.0
15861,4.0,0.0,2017.0,6.0,21.0,64.63147264161195,0.0
15862,4.0,0.0,2017.0,6.0,21.0,43.81953371452722,1.0
15863,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15864,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15865,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15866,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15867,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15868,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15869,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15870,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15871,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15872,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15873,6.0,2.0,2017.0,6.0,21.0,185.56958988578265,1.0
15874,1.0,0.0,2017.0,6.0,21.0,90.1382402798849,0.0
15875,2.0,0.0,2017.0,6.0,21.0,115.17149819321747,0.0
15876,4.0,1.0,2017.0,6.0,21.0,98.53684863488954,0.0
15877,2.0,0.0,2017.0,6.0,21.0,89.03214860395883,0.0
15878,5.0,2.0,2017.0,6.0,21.0,52.09001732713299,0.0
15879,2.0,0.0,2017.0,6.0,21.0,72.42128705664847,0.0
15880,2.0,0.0,2017.0,6.0,21.0,56.620764589793325,0.0
15881,2.0,0.0,2017.0,6.0,21.0,58.68934899147153,0.0
15882,1.0,0.0,2017.0,6.0,21.0,102.78885824042129,0.0
15883,1.0,0.0,2017.0,6.0,21.0,74.99064850604445,0.0
15884,1.0,0.0,2017.0,6.0,21.0,145.53434962015842,0.0
15885,1.0,0.0,2017.0,6.0,21.0,91.69820038565696,0.0
15886,1.0,0.0,2017.0,6.0,21.0,113.00034005016083,0.0
15887,4.0,0.0,2017.0,6.0,21.0,75.20083138690816,0.0
15888,1.0,0.0,2017.0,6.0,21.0,174.6934770327203,0.0
15889,1.0,0.0,2017.0,6.0,21.0,107.79964626217901,0.0
15890,1.0,0.0,2017.0,6.0,21.0,85.99890729759356,0.0
15891,1.0,0.0,2017.0,6.0,21.0,136.19296187743498,0.0
15892,1.0,0.0,2017.0,6.0,21.0,150.6797544789878,0.0
15893,1.0,0.0,2017.0,6.0,21.0,93.3007484253018,0.0
15894,1.0,0.0,2017.0,6.0,21.0,92.97002663590662,0.0
15895,4.0,0.0,2017.0,6.0,21.0,81.6053641683751,0.0
15896,4.0,0.0,2017.0,6.0,21.0,169.07200343879683,0.0
15897,1.0,0.0,2017.0,6.0,21.0,92.97002663590662,0.0
15898,1.0,0.0,2017.0,6.0,21.0,111.43797173644857,0.0
15899,1.0,0.0,2017.0,6.0,21.0,107.79964626217901,0.0
15900,4.0,0.0,2017.0,6.0,21.0,157.4872595951417,0.0
15901,4.0,0.0,2017.0,6.0,21.0,84.0884043018339,0.0
15902,4.0,0.0,2017.0,6.0,21.0,92.26640637507788,0.0
15903,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15904,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15905,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15906,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15907,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15908,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15909,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15910,3.0,0.0,2017.0,6.0,21.0,125.87208156674677,0.0
15911,3.0,0.0,2017.0,6.0,21.0,91.88080259787412,0.0
15912,3.0,0.0,2017.0,6.0,21.0,77.73295962429245,1.0
15913,3.0,0.0,2017.0,6.0,21.0,115.1784059235663,0.0
15914,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15915,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15916,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15917,4.0,0.0,2017.0,6.0,21.0,88.68304222360219,0.0
15918,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15919,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15920,2.0,0.0,2017.0,6.0,21.0,103.50560334030475,0.0
15921,2.0,0.0,2017.0,6.0,21.0,71.48979084425311,0.0
15922,2.0,0.0,2017.0,6.0,21.0,119.39462062030985,0.0
15923,3.0,0.0,2017.0,6.0,21.0,79.99893006596372,0.0
15924,1.0,0.0,2017.0,6.0,21.0,139.72657891279255,0.0
15925,2.0,0.0,2017.0,6.0,21.0,98.0397167632205,0.0
15926,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15927,3.0,0.0,2017.0,6.0,21.0,179.11216326323472,0.0
15928,3.0,0.0,2017.0,6.0,21.0,126.486880103417,0.0
15929,3.0,0.0,2017.0,6.0,21.0,70.43557440291262,0.0
15930,3.0,0.0,2017.0,6.0,21.0,106.92732646167497,0.0
15931,3.0,0.0,2017.0,6.0,21.0,93.27851382179173,1.0
15932,4.0,0.0,2017.0,6.0,21.0,77.8876148257714,0.0
15933,4.0,0.0,2017.0,6.0,21.0,32.01367798726527,1.0
15934,3.0,0.0,2017.0,6.0,21.0,127.86873727933583,0.0
15935,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15936,1.0,0.0,2017.0,6.0,21.0,5.058548206082464,0.0
15937,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15938,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15939,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15940,4.0,0.0,2017.0,6.0,21.0,94.40340120389588,0.0
15941,4.0,0.0,2017.0,6.0,21.0,75.20083138690816,0.0
15942,4.0,0.0,2017.0,6.0,21.0,27.70951424208753,1.0
15943,4.0,0.0,2017.0,6.0,21.0,43.07467082596152,1.0
15944,8.0,2.0,2017.0,6.0,22.0,49.43544859386335,0.0
15945,8.0,2.0,2017.0,6.0,22.0,42.129903730363594,0.0
15946,8.0,2.0,2017.0,6.0,22.0,42.129903730363594,0.0
15947,8.0,2.0,2017.0,6.0,22.0,49.43544859386335,0.0
15948,3.0,0.0,2017.0,6.0,22.0,149.6844920200403,0.0
15949,3.0,0.0,2017.0,6.0,22.0,80.03454841659442,0.0
15950,7.0,2.0,2017.0,6.0,22.0,30.107604895937566,0.0
15951,3.0,0.0,2017.0,6.0,22.0,67.84649262063695,0.0
15952,8.0,2.0,2017.0,6.0,22.0,88.56988825784393,0.0
15953,1.0,0.0,2017.0,6.0,22.0,106.80295620394503,0.0
15954,3.0,0.0,2017.0,6.0,22.0,96.03778357310583,0.0
15955,3.0,0.0,2017.0,6.0,22.0,80.03454841659442,0.0
15956,3.0,0.0,2017.0,6.0,22.0,76.18338910146201,0.0
15957,3.0,0.0,2017.0,6.0,22.0,62.95636223843067,0.0
15958,1.0,0.0,2017.0,6.0,22.0,90.46017505039086,0.0
15959,3.0,0.0,2017.0,6.0,22.0,76.18338910146201,0.0
15960,3.0,0.0,2017.0,6.0,22.0,108.5507109538462,0.0
15961,3.0,2.0,2017.0,6.0,22.0,67.96051744908227,0.0
15962,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15963,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15964,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15965,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15966,8.0,3.0,2017.0,6.0,22.0,26.164849555732047,0.0
15967,4.0,2.0,2017.0,6.0,22.0,55.09130937122102,0.0
15968,2.0,0.0,2017.0,6.0,22.0,65.08800230859993,0.0
15969,2.0,0.0,2017.0,6.0,22.0,140.593981973684,0.0
15970,1.0,0.0,2017.0,6.0,22.0,90.96289490897793,0.0
15971,1.0,0.0,2017.0,6.0,22.0,101.91880716580859,0.0
15972,4.0,2.0,2017.0,6.0,22.0,88.53534436022957,0.0
15973,1.0,0.0,2017.0,6.0,22.0,48.666957248279395,0.0
15974,2.0,0.0,2017.0,6.0,22.0,100.54804655168087,0.0
15975,5.0,2.0,2017.0,6.0,22.0,5.359952310056022,0.0
15976,5.0,2.0,2017.0,6.0,22.0,41.546211666007196,0.0
15977,10.0,4.0,2017.0,6.0,22.0,21.6619320438659,0.0
15978,5.0,2.0,2017.0,6.0,22.0,72.31475812732828,0.0
15979,2.0,0.0,2017.0,6.0,22.0,72.3936753581359,0.0
15980,2.0,0.0,2017.0,6.0,22.0,164.2017680048824,0.0
15981,7.0,2.0,2017.0,6.0,22.0,106.41714487796004,0.0
15982,1.0,0.0,2017.0,6.0,22.0,48.255356780384226,0.0
15983,4.0,2.0,2017.0,6.0,22.0,68.10485483782958,0.0
15984,5.0,2.0,2017.0,6.0,22.0,39.68280105005215,0.0
15985,5.0,2.0,2017.0,6.0,22.0,46.454707655193324,0.0
15986,1.0,0.0,2017.0,6.0,22.0,16.085497313870555,0.0
15987,5.0,2.0,2017.0,6.0,22.0,95.13624750563056,0.0
15988,10.0,4.0,2017.0,6.0,22.0,9.347838234912574,0.0
15989,2.0,0.0,2017.0,6.0,22.0,48.845404998571254,0.0
15990,1.0,0.0,2017.0,6.0,22.0,43.340714100164824,0.0
15991,1.0,0.0,2017.0,6.0,22.0,45.531080732669906,0.0
15992,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15993,2.0,0.0,2017.0,6.0,22.0,96.56334962988507,0.0
15994,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
15995,3.0,0.0,2017.0,6.0,22.0,128.18587972604365,0.0
15996,3.0,0.0,2017.0,6.0,22.0,115.56158988766958,0.0
15997,1.0,0.0,2017.0,6.0,22.0,42.56469077612367,0.0
15998,3.0,0.0,2017.0,6.0,22.0,89.89901828659947,0.0
15999,3.0,0.0,2017.0,6.0,22.0,103.95766317220313,0.0
16000,3.0,0.0,2017.0,6.0,22.0,78.51656773177587,0.0
16001,3.0,0.0,2017.0,6.0,22.0,81.08038009614398,0.0
16002,3.0,0.0,2017.0,6.0,22.0,112.70699625375846,0.0
16003,3.0,0.0,2017.0,6.0,22.0,103.06502327927988,0.0
16004,3.0,0.0,2017.0,6.0,22.0,66.83352506355953,0.0
16005,3.0,0.0,2017.0,6.0,22.0,93.94791173916771,0.0
16006,3.0,0.0,2017.0,6.0,22.0,93.94791173916771,0.0
16007,3.0,0.0,2017.0,6.0,22.0,78.51656773177587,0.0
16008,2.0,0.0,2017.0,6.0,22.0,117.92718184350127,0.0
16009,3.0,0.0,2017.0,6.0,22.0,78.51656773177587,0.0
16010,3.0,0.0,2017.0,6.0,22.0,91.0408409339887,0.0
16011,3.0,0.0,2017.0,6.0,22.0,90.98398716556642,0.0
16012,3.0,0.0,2017.0,6.0,22.0,68.21315667990159,0.0
16013,3.0,0.0,2017.0,6.0,22.0,75.49575968697184,0.0
16014,3.0,0.0,2017.0,6.0,22.0,103.95766317220313,0.0
16015,3.0,0.0,2017.0,6.0,22.0,103.95766317220313,0.0
16016,2.0,0.0,2017.0,6.0,22.0,54.678252426685766,0.0
16017,3.0,0.0,2017.0,6.0,22.0,47.63243766196646,0.0
16018,3.0,0.0,2017.0,6.0,22.0,85.12959686759223,0.0
16019,2.0,0.0,2017.0,6.0,22.0,156.65725212063353,0.0
16020,3.0,0.0,2017.0,6.0,22.0,89.89901828659947,0.0
16021,3.0,0.0,2017.0,6.0,22.0,83.27189671428789,0.0
16022,3.0,0.0,2017.0,6.0,22.0,66.23460727765413,1.0
16023,3.0,1.0,2017.0,6.0,22.0,88.43736650046563,0.0
16024,3.0,1.0,2017.0,6.0,22.0,60.99868562877307,0.0
16025,3.0,1.0,2017.0,6.0,22.0,90.21098350433782,0.0
16026,3.0,0.0,2017.0,6.0,22.0,101.66970331442008,0.0
16027,3.0,0.0,2017.0,6.0,22.0,150.1321308631625,0.0
16028,3.0,0.0,2017.0,6.0,22.0,114.83986705767609,0.0
16029,1.0,0.0,2017.0,6.0,22.0,102.09984217082821,0.0
16030,3.0,0.0,2017.0,6.0,22.0,77.82888605530965,1.0
16031,3.0,1.0,2017.0,6.0,22.0,101.1013055011162,0.0
16032,3.0,1.0,2017.0,6.0,22.0,114.89690694391976,0.0
16033,3.0,1.0,2017.0,6.0,22.0,90.56686311431413,1.0
16034,1.0,0.0,2017.0,6.0,22.0,93.33391228222892,0.0
16035,3.0,2.0,2017.0,6.0,22.0,67.94894185832723,0.0
16036,3.0,1.0,2017.0,6.0,22.0,90.10364012651736,0.0
16037,3.0,1.0,2017.0,6.0,22.0,136.7734778967737,0.0
16038,3.0,1.0,2017.0,6.0,22.0,22.891516502262515,0.0
16039,2.0,0.0,2017.0,6.0,22.0,82.0111632040852,0.0
16040,3.0,0.0,2017.0,6.0,22.0,71.81381417771095,0.0
16041,1.0,0.0,2017.0,6.0,22.0,57.97434758558582,0.0
16042,3.0,1.0,2017.0,6.0,22.0,155.64998743635633,0.0
16043,3.0,0.0,2017.0,6.0,22.0,66.30171172526587,1.0
16044,1.0,0.0,2017.0,6.0,22.0,109.91918297916477,0.0
16045,3.0,1.0,2017.0,6.0,22.0,58.77725653684739,0.0
16046,3.0,1.0,2017.0,6.0,22.0,58.77725653684739,0.0
16047,3.0,1.0,2017.0,6.0,22.0,58.77725653684739,0.0
16048,3.0,1.0,2017.0,6.0,22.0,22.891516502262515,0.0
16049,2.0,0.0,2017.0,6.0,22.0,85.83093272065173,1.0
16050,1.0,0.0,2017.0,6.0,22.0,101.98207438606667,0.0
16051,1.0,0.0,2017.0,6.0,22.0,110.2869551363953,0.0
16052,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16053,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16054,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16055,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16056,1.0,0.0,2017.0,6.0,22.0,96.1678722911393,0.0
16057,1.0,0.0,2017.0,6.0,22.0,66.06246755632,0.0
16058,2.0,0.0,2017.0,6.0,22.0,70.41026487999082,1.0
16059,2.0,0.0,2017.0,6.0,22.0,65.10870626131226,0.0
16060,3.0,0.0,2017.0,6.0,22.0,88.23726292879311,1.0
16061,3.0,0.0,2017.0,6.0,22.0,61.085179554217646,1.0
16062,3.0,1.0,2017.0,6.0,22.0,107.5251731028072,0.0
16063,3.0,1.0,2017.0,6.0,22.0,60.05638490644483,1.0
16064,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16065,3.0,1.0,2017.0,6.0,22.0,89.76582113080451,1.0
16066,3.0,1.0,2017.0,6.0,22.0,79.54087112240636,0.0
16067,3.0,1.0,2017.0,6.0,22.0,20.352524838123987,0.0
16068,3.0,1.0,2017.0,6.0,22.0,88.35352817057124,1.0
16069,3.0,1.0,2017.0,6.0,22.0,69.52491710116878,0.0
16070,3.0,1.0,2017.0,6.0,22.0,69.52491710116878,0.0
16071,3.0,1.0,2017.0,6.0,22.0,89.23961311357306,1.0
16072,3.0,1.0,2017.0,6.0,22.0,20.352524838123987,0.0
16073,3.0,1.0,2017.0,6.0,22.0,36.66653293689722,0.0
16074,4.0,2.0,2017.0,6.0,22.0,26.28137854966183,1.0
16075,5.0,2.0,2017.0,6.0,22.0,52.801444464345884,0.0
16076,5.0,2.0,2017.0,6.0,22.0,78.38633288242609,1.0
16077,5.0,2.0,2017.0,6.0,22.0,29.071283853513457,0.0
16078,3.0,1.0,2017.0,6.0,22.0,138.08034148803435,0.0
16079,3.0,2.0,2017.0,6.0,22.0,72.17885562616361,0.0
16080,1.0,0.0,2017.0,6.0,22.0,95.1898645510412,0.0
16081,3.0,1.0,2017.0,6.0,22.0,76.78532917453441,0.0
16082,3.0,0.0,2017.0,6.0,22.0,71.99669823928132,0.0
16083,3.0,0.0,2017.0,6.0,22.0,114.5993785885384,0.0
16084,3.0,0.0,2017.0,6.0,22.0,175.61674759068146,0.0
16085,3.0,0.0,2017.0,6.0,22.0,89.6920507946986,0.0
16086,3.0,0.0,2017.0,6.0,22.0,103.73032985046174,0.0
16087,3.0,0.0,2017.0,6.0,22.0,70.62274590046214,0.0
16088,3.0,1.0,2017.0,6.0,22.0,75.1378854952485,0.0
16089,3.0,0.0,2017.0,6.0,22.0,96.20361906753392,0.0
16090,3.0,0.0,2017.0,6.0,22.0,117.04271061558224,0.0
16091,3.0,0.0,2017.0,6.0,22.0,163.29844590778893,0.0
16092,3.0,0.0,2017.0,6.0,22.0,124.02954732932247,0.0
16093,3.0,0.0,2017.0,6.0,22.0,67.03512227605458,0.0
16094,3.0,0.0,2017.0,6.0,22.0,126.00866998644402,0.0
16095,2.0,0.0,2017.0,6.0,22.0,80.93035697579445,1.0
16096,2.0,0.0,2017.0,6.0,22.0,124.44841630818159,0.0
16097,2.0,0.0,2017.0,6.0,22.0,116.09036516390007,0.0
16098,2.0,0.0,2017.0,6.0,22.0,62.01848496871679,0.0
16099,1.0,0.0,2017.0,6.0,22.0,78.34669895181864,0.0
16100,3.0,0.0,2017.0,6.0,22.0,112.83212853046012,0.0
16101,3.0,0.0,2017.0,6.0,22.0,67.01542962881928,0.0
16102,3.0,0.0,2017.0,6.0,22.0,71.99835718329825,0.0
16103,3.0,1.0,2017.0,6.0,22.0,65.62883380668393,1.0
16104,3.0,1.0,2017.0,6.0,22.0,119.81446952628255,0.0
16105,3.0,1.0,2017.0,6.0,22.0,115.99849508350695,0.0
16106,3.0,1.0,2017.0,6.0,22.0,115.99849508350695,0.0
16107,3.0,1.0,2017.0,6.0,22.0,79.30622099605617,0.0
16108,3.0,1.0,2017.0,6.0,22.0,87.22877236357435,0.0
16109,3.0,1.0,2017.0,6.0,22.0,115.99849508350695,0.0
16110,2.0,0.0,2017.0,6.0,23.0,101.80919109809999,0.0
16111,2.0,0.0,2017.0,6.0,23.0,92.3590475289309,0.0
16112,2.0,0.0,2017.0,6.0,23.0,92.0406138032374,0.0
16113,2.0,0.0,2017.0,6.0,23.0,98.15759475174178,0.0
16114,2.0,0.0,2017.0,6.0,23.0,187.99479421048255,0.0
16115,2.0,0.0,2017.0,6.0,23.0,135.77074743088667,0.0
16116,2.0,0.0,2017.0,6.0,23.0,84.69497505503388,0.0
16117,2.0,0.0,2017.0,6.0,23.0,135.83933483613797,0.0
16118,2.0,0.0,2017.0,6.0,23.0,133.53120403447704,0.0
16119,2.0,1.0,2017.0,6.0,23.0,96.13464788211782,0.0
16120,2.0,0.0,2017.0,6.0,23.0,94.23937004960356,0.0
16121,2.0,1.0,2017.0,6.0,23.0,91.74920312598162,0.0
16122,2.0,1.0,2017.0,6.0,23.0,63.67494713307994,0.0
16123,2.0,1.0,2017.0,6.0,23.0,96.13464788211782,0.0
16124,2.0,0.0,2017.0,6.0,23.0,86.69369003340881,0.0
16125,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16126,2.0,1.0,2017.0,6.0,23.0,62.94960700842982,0.0
16127,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16128,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16129,2.0,1.0,2017.0,6.0,23.0,94.26316983731773,0.0
16130,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16131,2.0,2.0,2017.0,6.0,23.0,78.19277564345833,0.0
16132,2.0,1.0,2017.0,6.0,23.0,141.19654955434214,0.0
16133,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16134,2.0,1.0,2017.0,6.0,23.0,91.16495764887428,0.0
16135,2.0,2.0,2017.0,6.0,23.0,64.20940309819085,0.0
16136,2.0,1.0,2017.0,6.0,23.0,43.31384117679851,0.0
16137,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16138,2.0,0.0,2017.0,6.0,23.0,77.79565466383502,0.0
16139,2.0,1.0,2017.0,6.0,23.0,84.36773965489206,1.0
16140,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16141,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16142,2.0,2.0,2017.0,6.0,23.0,80.83420361657096,0.0
16143,2.0,2.0,2017.0,6.0,23.0,78.32828788005725,0.0
16144,2.0,1.0,2017.0,6.0,23.0,96.02780222431285,0.0
16145,2.0,1.0,2017.0,6.0,23.0,133.07366150308886,0.0
16146,5.0,2.0,2017.0,6.0,23.0,53.972649558291714,0.0
16147,2.0,0.0,2017.0,6.0,23.0,89.323500815607,0.0
16148,1.0,0.0,2017.0,6.0,23.0,92.9491847382692,0.0
16149,4.0,2.0,2017.0,6.0,23.0,18.01667873849345,0.0
16150,2.0,0.0,2017.0,6.0,23.0,39.45724458969286,0.0
16151,1.0,0.0,2017.0,6.0,23.0,96.60363632422327,0.0
16152,2.0,0.0,2017.0,6.0,23.0,71.70411626386341,0.0
16153,4.0,2.0,2017.0,6.0,23.0,20.671495644565358,0.0
16154,2.0,0.0,2017.0,6.0,23.0,72.98830253969102,0.0
16155,2.0,0.0,2017.0,6.0,23.0,76.69291554728753,0.0
16156,2.0,0.0,2017.0,6.0,23.0,76.69291554728753,0.0
16157,2.0,0.0,2017.0,6.0,23.0,78.62851034725989,0.0
16158,2.0,0.0,2017.0,6.0,23.0,78.62851034725989,0.0
16159,4.0,2.0,2017.0,6.0,23.0,51.03810768053075,0.0
16160,3.0,2.0,2017.0,6.0,23.0,72.25416678626928,0.0
16161,2.0,0.0,2017.0,6.0,23.0,76.69291554728753,0.0
16162,2.0,0.0,2017.0,6.0,23.0,39.45724458969286,0.0
16163,2.0,0.0,2017.0,6.0,23.0,39.45724458969286,0.0
16164,2.0,0.0,2017.0,6.0,23.0,39.45724458969286,0.0
16165,2.0,0.0,2017.0,6.0,23.0,64.73334997643201,0.0
16166,3.0,2.0,2017.0,6.0,23.0,35.501967058422046,0.0
16167,2.0,0.0,2017.0,6.0,23.0,113.4217692498791,0.0
16168,2.0,0.0,2017.0,6.0,23.0,79.48017788927449,0.0
16169,2.0,0.0,2017.0,6.0,23.0,124.52512738329175,0.0
16170,2.0,0.0,2017.0,6.0,23.0,82.18242043741128,0.0
16171,3.0,2.0,2017.0,6.0,23.0,35.879668913321105,0.0
16172,2.0,0.0,2017.0,6.0,23.0,46.007622272794904,0.0
16173,2.0,0.0,2017.0,6.0,23.0,73.44196283647439,0.0
16174,3.0,2.0,2017.0,6.0,23.0,127.64193611884711,0.0
16175,5.0,2.0,2017.0,6.0,23.0,6.301326826471062,0.0
16176,1.0,0.0,2017.0,6.0,23.0,137.1293974581192,0.0
